Age,d180,d180N,L*,SST,Alkane,Alkanol,Sediment,Red,Green,Blue,Grey
99,3.781,0.053095203,0.27646170000000003,-1.752628447,1.385918847,2.071897407,-0.9934270740000001,0.0,0.0,0.0,0.0
100,3.807,0.0009744080000000001,0.315873475,-1.754782166,1.385902886,2.0735747780000002,-0.992680711,0.0,0.0,0.0,0.0
101,3.915,-0.215527358,0.28978695,-1.767089128,1.3858116759999999,2.083159755,-0.988415785,0.0,0.0,0.0,0.0
102,3.8560000000000003,-0.097253245,0.16587595900000002,-1.767089128,1.3858116759999999,2.083159755,-0.988415785,0.0,0.0,0.0,0.0
103,3.8760000000000003,-0.137346165,0.138806607,-1.767089128,1.3858116759999999,2.083159755,-0.988415785,0.0,0.0,0.0,0.0
104,3.9210000000000003,-0.227555234,0.12166908300000001,-1.772265988,1.394153749,2.083159755,-0.985601543,0.0,0.0,0.0,0.0
105,3.8489999999999998,-0.08322072400000001,0.067283027,-1.7764329230000002,1.4008684130000002,2.083159755,-0.9833363159999999,0.0,0.0,0.0,0.0
106,4.003,-0.391936204,-0.023506019,-1.777372345,1.404900799,2.083159755,-0.982016159,0.0,0.0,0.0,0.0
107,4.044,-0.474126689,-0.124213801,-1.78009698,1.4165960569999998,2.083159755,-0.978187265,0.0,0.0,0.0,0.0
108,4.112,-0.610442616,-0.266602746,-1.78009698,1.4165960569999998,2.083159755,-0.978187265,0.0,0.0,0.0,0.0
109,4.122,-0.630489076,-0.54868503,-1.785740106,1.440055439,2.083159755,-0.969669785,0.0,0.0,0.0,0.0
110,4.038,-0.462098813,-0.42820333,-1.787532805,1.450325945,2.083159755,-0.960527028,0.0,0.0,0.0,0.0
111,4.025,-0.43603841600000004,-0.35376532,-1.789833698,1.465568564,2.087805944,-0.9482530509999999,0.0,0.0,0.0,0.0
112,4.027,-0.440047708,-0.47261020299999995,-1.79377421,1.482117856,2.095032369,-0.9336813820000001,0.0,0.0,0.0,0.0
113,3.935,-0.25562027800000003,-0.701915101,-1.79830915,1.4882930980000002,2.099939835,-0.9199207229999999,0.0,0.0,0.0,0.0
114,3.813,-0.011053468,-0.8927259590000001,-1.8025879630000001,1.4834426440000001,2.100039209,-0.90914945,0.0,0.0,0.0,0.0
115,3.7089999999999996,0.197429713,-0.743688542,-1.807303296,1.490753435,2.101313231,-0.893062472,0.0,0.0,0.0,0.0
116,3.5780000000000003,0.460038337,-0.612452452,-1.8106195919999999,1.5134010080000002,2.101435537,-0.88145583,0.0,0.0,0.0,0.0
117,3.5389999999999997,0.53821953,-0.319876864,-1.813557469,1.536585701,2.101435537,-0.8700694040000001,0.0,0.0,0.0,0.0
118,3.443,0.7306655440000001,-0.017080004,-1.817198906,1.553925501,2.101435537,-0.8550144390000001,0.0,0.0,0.0,0.0
119,3.298,1.02133921,0.164468374,-1.822736975,1.5729586009999998,2.101435537,-0.8391718020000001,0.0,0.0,0.0,0.0
120,3.273,1.07145536,0.21313061100000003,-1.828775958,1.6055398630000002,2.103702565,-0.825302759,0.0,0.0,0.0,0.0
121,3.2560000000000002,1.1055343420000001,0.242227955,-1.82929757,1.6501360530000002,2.113649922,-0.80666405,0.0,0.0,0.0,0.0
122,3.182,1.253878144,-0.19363439,-1.8466846080000001,1.6266583140000002,2.087664706,-0.813756822,0.0,0.0,0.0,0.0
123,3.1010000000000004,1.4162544680000002,0.037084763,-1.8585168769999998,1.585791126,2.082600357,-0.826199318,0.738328372,0.606105793,0.38405761299999996,0.62503676
124,3.272,1.073460006,-0.06495282599999999,-1.873766087,1.532160065,2.056169865,-0.8435380579999999,0.9433191240000001,0.831464854,0.611795254,0.8450459709999999
125,3.141,1.3360686290000001,-0.12117146,-1.8922299569999999,1.492056293,2.037492608,-0.856285318,1.13392335,1.068642852,0.8663580940000001,1.0704339859999998
126,3.157,1.303994293,-0.051157355,-1.9073106709999998,1.465957406,2.029416976,-0.864603804,1.208025805,1.184080981,0.9969129379999999,1.174970227
127,3.3710000000000004,0.875000054,-0.24586178600000003,-1.915931882,1.432065057,2.007706475,-0.875818227,1.247456445,1.216351297,1.026587319,1.209316834
128,3.714,0.18740648399999998,-0.533900493,-1.9390104190000002,1.3963726730000001,2.003526505,-0.882200765,1.387986145,1.320549151,1.166812042,1.3293258
129,3.903,-0.19147160600000002,-1.121871188,-1.944118084,1.3627027059999999,1.984763964,-0.8968425459999999,1.308825552,1.229782336,1.090074554,1.243534328
130,3.673,0.26959696899999996,-1.480468612,-1.956397231,1.3394136490000002,1.958095541,-0.907209965,1.338757263,1.256588656,1.1407714070000001,1.275330103
131,3.8080000000000003,-0.001030238,-1.712552707,-1.970283883,1.305413612,1.9330610959999999,-0.920773708,1.3825598959999998,1.297462626,1.197231089,1.3196646459999999
132,4.204,-0.7948700459999999,-1.8242030319999998,-1.981927176,1.2747539509999999,1.90897972,-0.9334384259999999,1.401558394,1.309335027,1.1996600640000001,1.3306107409999999
133,4.408,-1.203817825,-1.821599814,-1.990156527,1.262499161,1.8864270509999999,-0.9434645759999999,1.387051759,1.298221651,1.1608346390000002,1.3126412090000001
134,4.702,-1.7931837430000002,-1.732500675,-1.996094021,1.267871633,1.868003031,-0.95704593,1.345241915,1.287881167,1.134394774,1.293093759
135,4.859,-2.107913162,-1.3473966919999998,-2.001663669,1.305718114,1.8256033680000001,-0.971854274,1.354067352,1.26073921,1.1040192659999999,1.275460908
136,4.8180000000000005,-2.025722676,-1.321979829,-2.006097399,1.3444677109999998,1.7986612080000002,-0.984849313,1.266643625,1.168434521,1.005874921,1.183110501
137,4.796,-1.981620465,-1.493576987,-2.013166734,1.3763313430000002,1.788858675,-1.001666315,0.9538391340000001,0.879110685,0.736591743,0.88858098
138,4.8919999999999995,-2.174066479,-1.793468945,-2.019387325,1.4132327740000001,1.782004243,-1.017451495,0.5190187829999999,0.485005326,0.387702273,0.48657990100000004
139,4.879,-2.148006081,-1.977805922,-2.022323833,1.4338660669999999,1.7794172419999998,-1.022982184,0.55586149,0.517383765,0.41917118700000006,0.52051369
140,4.961,-2.312387051,-1.982771471,-2.022691173,1.4242720009999998,1.780936382,-1.017480896,1.13552099,1.04099831,0.880653866,1.055750382
141,4.813,-2.015699447,-2.191433048,-2.024369535,1.41666023,1.7686663059999999,-1.016475634,1.097164413,1.020113029,0.870802877,1.030759948
142,4.749,-1.887402104,-2.161205351,-2.022497838,1.420614255,1.764454639,-1.009899495,1.109080418,1.02230405,0.8878373190000001,1.037989508
143,4.784,-1.957564713,-2.055769196,-2.021168475,1.416102004,1.757694804,-1.005786637,1.088986959,0.9910847079999999,0.8620547409999999,1.01095949
144,4.824,-2.037750552,-1.908305914,-2.022539512,1.3893731630000001,1.742167069,-1.009140648,0.981921046,0.882452219,0.73828556,0.900657989
145,4.754,-1.897425334,-1.937143464,-2.019148571,1.403803329,1.731658418,-1.005090426,1.122628848,0.95599019,0.989114395,1.015503222
146,4.771,-1.931504315,-1.9835389209999998,-2.015533132,1.4182370990000002,1.71270022,-1.0012035940000001,1.204820565,0.9840617209999999,1.157691443,1.076552853
147,4.8,-1.989639049,-2.007684956,-2.012943909,1.4205032169999998,1.677870438,-0.9997849520000001,1.114091605,0.8808360190000001,1.075421556,0.979411873
148,4.725,-1.8392906000000002,-1.9896799440000001,-2.005972983,1.429286197,1.654752339,-0.9868922990000001,0.9445570190000001,0.731477259,0.958566661,0.82356455
149,4.75,-1.88940675,-1.958333048,-2.000126744,1.435248047,1.642701653,-0.976220836,0.795877015,0.597359804,0.8401991609999999,0.684314416
150,4.747,-1.8833928119999999,-1.9152151290000001,-1.9967163,1.435913955,1.644645617,-0.9708730059999999,0.6919185409999999,0.493841514,0.725919513,0.579926312
151,4.683,-1.755095469,-1.95431867,-1.994862981,1.423823604,1.6289796319999998,-0.9620297520000001,0.674293635,0.46316127100000004,0.696032414,0.554737054
152,4.637,-1.662881754,-1.9682268859999998,-1.9940182780000002,1.409009674,1.613001106,-0.946753304,0.7586577870000001,0.528588959,0.763776855,0.627562085
153,4.623,-1.634816711,-1.942356134,-1.9942807930000002,1.392061681,1.598393461,-0.923770668,0.962098395,0.7070789690000001,0.9453352829999999,0.815200143
154,4.61,-1.6087563130000002,-1.835172899,-1.990982779,1.391715918,1.590485414,-0.90618685,1.149959711,0.8774889140000001,1.1178557820000001,0.992830661
155,4.538,-1.464421803,-1.821476773,-1.987111186,1.388876275,1.5734289419999998,-0.890622864,1.2025675,0.94127915,1.178178442,1.052822601
156,4.779,-1.9475414830000002,-1.9120244030000002,-1.9827683090000001,1.38265745,1.546223554,-0.877014463,1.109882322,0.890361473,1.1178140859999999,0.986297152
157,4.7410000000000005,-1.871364936,-2.167901902,-1.978119004,1.377028876,1.524185158,-0.855375505,1.08471089,0.872677817,1.043154153,0.960290212
158,4.663,-1.71500255,-2.378772896,-1.977077875,1.367499056,1.509567633,-0.837642999,1.059768783,0.88702869,1.023926702,0.958613165
159,4.687,-1.763114053,-2.3587496430000003,-1.9711559019999998,1.351540315,1.4980102030000002,-0.817909145,0.792383658,0.6472989570000001,0.735709917,0.70330768
160,4.686,-1.761109407,-2.285591585,-1.959632891,1.3348034,1.5103107080000002,-0.7937771020000001,0.22155107100000002,0.11446393699999999,0.138259612,0.149653831
161,4.652,-1.692951444,-2.171209314,-1.9464749680000002,1.332324233,1.52522238,-0.770086481,-0.289888469,-0.388480933,-0.40243563600000004,-0.362933124
162,4.6339999999999995,-1.6568678159999999,-2.025372548,-1.934388032,1.345271849,1.516567777,-0.751422321,-0.485510344,-0.6085313960000001,-0.619450273,-0.577405315
163,4.698,-1.7851651590000002,-1.9838254169999998,-1.9228904880000002,1.357185238,1.49967135,-0.7337302109999999,-0.587492172,-0.6820748179999999,-0.691899425,-0.657257066
164,4.6819999999999995,-1.7530908230000002,-1.6731968380000002,-1.917285319,1.39303413,1.491934644,-0.705353505,-0.583812385,-0.684342462,-0.651391999,-0.65335848
165,4.678999999999999,-1.747076885,-1.653084196,-1.907337297,1.416111013,1.518035883,-0.680941352,-0.381115494,-0.41811328700000006,-0.43004313299999997,-0.410125354
166,4.497,-1.3822313169999998,-1.821615843,-1.888852393,1.42433121,1.505714536,-0.64707727,-0.26508476,-0.251283601,-0.28601624800000003,-0.262474023
167,4.395,-1.177757428,-1.521403377,-1.879381288,1.416953291,1.482738424,-0.620538108,-0.585296487,-0.532618652,-0.5768441679999999,-0.558146949
168,4.482,-1.3521616280000002,-1.210867539,-1.884164545,1.4033224709999998,1.4781723569999998,-0.5917774179999999,-0.7526510009999999,-0.712506925,-0.780577904,-0.7361082309999999
169,4.495,-1.378222025,-0.947308129,-1.888554239,1.385766557,1.466203589,-0.563578126,-0.782589704,-0.7873530329999999,-0.882052178,-0.798852387
170,4.503,-1.3942591930000001,-0.6322860539999999,-1.881736485,1.366812676,1.44144712,-0.542041819,-0.864372815,-0.884973659,-0.9800618170000001,-0.8920433609999999
171,4.533,-1.4543985730000002,-0.5585911,-1.873190451,1.3537522180000001,1.45411134,-0.5206051079999999,-0.7322473209999999,-0.72103467,-0.81150875,-0.73841854
172,4.457,-1.302045478,-0.793238588,-1.8634195040000001,1.333693287,1.434070955,-0.497843955,-0.620732165,-0.661285483,-0.8927286870000001,-0.678087199
173,4.377,-1.1416738000000002,-1.084871895,-1.852837595,1.321644176,1.4215189259999998,-0.47760820299999995,-0.598916028,-0.65826764,-0.8805667009999999,-0.6674816339999999
174,4.279,-0.945218494,-1.2970256279999999,-1.8428812730000002,1.310332833,1.420289998,-0.462338853,-0.615310925,-0.659022659,-0.8338327,-0.667018875
175,4.314,-1.015381103,-1.470387661,-1.8288952840000001,1.28934282,1.411147075,-0.44429174299999996,-0.611139371,-0.6500090070000001,-0.7919029740000001,-0.654977615
176,4.406000000000001,-1.199808533,-1.6661724969999998,-1.8129849080000002,1.263890114,1.3908842609999998,-0.425008705,-0.59685286,-0.645312546,-0.751376133,-0.64334723
177,4.4639999999999995,-1.316078,-1.838948471,-1.7953778630000001,1.242222274,1.374159151,-0.40543907700000004,-0.550630566,-0.617334605,-0.6749986570000001,-0.604773009
178,4.437,-1.261952559,-1.926080905,-1.778338725,1.227333927,1.377024228,-0.38767771799999995,-0.521570499,-0.6176706470000001,-0.632495988,-0.59269985
179,4.47,-1.328105876,-1.933080104,-1.7659125469999999,1.2148686659999999,1.398603262,-0.37482434299999995,-0.631864228,-0.770535517,-0.7727339559999999,-0.735468648
180,4.405,-1.197803887,-1.794526349,-1.742864306,1.198891248,1.417303991,-0.355500794,-0.6744369459999999,-0.823352338,-0.8297674509999999,-0.78747269
181,4.456,-1.300040832,-1.8459253230000001,-1.7293551530000002,1.164000434,1.400570134,-0.34528205100000003,-0.8565511290000001,-1.015209119,-0.962040388,-0.968877077
182,4.4830000000000005,-1.354166274,-1.7766685580000001,-1.709394123,1.127967532,1.410962482,-0.319245335,-0.75670415,-0.90700998,-0.8926014329999999,-0.868020325
183,4.343,-1.073515837,-1.7295625159999999,-1.6938685269999998,1.1023775009999999,1.408246225,-0.293889356,-0.6870857709999999,-0.830020924,-0.832663037,-0.7943013170000001
184,4.433,-1.253933975,-1.809213606,-1.680278937,1.078334513,1.3951802169999998,-0.269851281,-0.512159925,-0.648819523,-0.654793197,-0.6140703279999999
185,4.585,-1.558640164,-2.015413439,-1.664817868,1.0467344729999999,1.414562172,-0.243338312,-0.321254435,-0.45805569100000004,-0.454871636,-0.421729554
186,4.474,-1.33612446,-2.185318333,-1.649276507,0.998929327,1.4616383259999999,-0.213407399,-0.302634542,-0.439302188,-0.40969381,-0.399369095
187,4.402,-1.19178995,-2.136491542,-1.6390514630000002,0.934879137,1.458190822,-0.183245548,-0.43701233899999997,-0.546632731,-0.489089149,-0.508695763
188,4.4639999999999995,-1.316078,-2.1968294680000002,-1.6286878059999998,0.906015905,1.432933194,-0.153732501,-0.631113578,-0.6918951740000001,-0.583796477,-0.661383881
189,4.388999999999999,-1.165729552,-2.2060417169999997,-1.626836224,0.8718372659999999,1.427514114,-0.139837311,-0.356433557,-0.41223402600000003,-0.422573782,-0.393990533
190,4.282,-0.9512324320000001,-2.193783885,-1.622543777,0.8373772279999999,1.436870167,-0.122122356,-0.204063379,-0.237979419,-0.315492412,-0.233484777
191,4.131,-0.648530889,-2.157795964,-1.6155535319999998,0.80260617,1.4625566330000002,-0.100185557,-0.18687776399999997,-0.180226777,-0.26825145699999997,-0.19111793800000001
192,3.765,0.085169539,-2.079663055,-1.606483968,0.761199825,1.461162702,-0.077175113,-0.037321457,-0.009594562,-0.085753897,-0.027907599999999998
193,3.9210000000000003,-0.227555234,-1.96770525,-1.5972612469999998,0.717575785,1.4533474659999999,-0.054020732,0.01059034,0.040695017,-0.01390989,0.023015392000000003
194,3.842,-0.069188202,-1.812873494,-1.587982267,0.6714234440000001,1.438785988,-0.030749195,-0.08924487099999999,-0.080740663,-0.102262281,-0.08742526
195,3.905,-0.19548089800000001,-1.500771166,-1.575512826,0.623771089,1.421449735,-0.008859687,0.256060948,0.286025507,0.286410916,0.276172645
196,3.823,-0.031099928,-1.271093745,-1.5656012240000001,0.5901437979999999,1.409049695,0.007893455,0.466398032,0.508660806,0.525279,0.497550812
197,3.741,0.133281042,-1.209997971,-1.560598428,0.580378552,1.405477055,0.01627642,0.364864962,0.395802957,0.42124965700000006,0.389352631
198,3.823,-0.031099928,-1.264491206,-1.550581405,0.56554656,1.403400129,0.018228419,0.203787987,0.236041611,0.24510206199999998,0.22639236199999999
199,3.572,0.47206621200000004,-1.2430534640000002,-1.5407803690000001,0.548212701,1.404549303,0.021109475,0.030356947999999998,0.06973184,0.065593568,0.055156979
200,3.53,0.556261343,-1.017772092,-1.5333412640000001,0.527538065,1.411922429,0.028392756,-0.146439246,-0.09252655,-0.09356152,-0.11267372
201,3.529,0.558265989,-0.715899707,-1.5253526000000002,0.51147608,1.405096514,0.030399205,-0.339074813,-0.272532421,-0.26433005800000003,-0.296632732
202,3.6260000000000003,0.36381533,-0.506351555,-1.517672353,0.498585971,1.3932653259999999,0.032792306,-0.499243978,-0.429314176,-0.417232104,-0.454726746
203,3.608,0.39989895700000005,-0.597636571,-1.5111982990000001,0.491067893,1.3776984769999998,0.039841019,-0.5612247229999999,-0.511462227,-0.514115485,-0.5321923829999999
204,3.783,0.049085910999999996,-0.36296699600000004,-1.504992932,0.482698474,1.368892501,0.041903872,-0.6337246999999999,-0.589404892,-0.5962553,-0.609326435
205,3.825,-0.03510922,-0.101097166,-1.4991790569999999,0.47375245200000005,1.3616188009999999,0.043697792,-0.693962448,-0.648602449,-0.647384552,-0.668438779
206,3.7680000000000002,0.07915560099999999,-0.13627121,-1.4944288559999999,0.46378982,1.3516162219999999,0.050556975,-0.6980265659999999,-0.646416679,-0.606365184,-0.664056255
207,3.785,0.045076619000000005,-0.351163794,-1.49456663,0.453078077,1.338176503,0.052956077000000004,-0.648830427,-0.5978009320000001,-0.575483532,-0.616925914
208,3.714,0.18740648399999998,-0.580418877,-1.4992534430000002,0.443909304,1.32383221,0.054779485,-0.586200164,-0.5381013929999999,-0.5529001339999999,-0.559987991
209,3.639,0.337754932,-0.49248376899999996,-1.5157608880000002,0.443944059,1.31245695,0.063396482,-0.5724419510000001,-0.524091871,-0.549244501,-0.5470697179999999
210,3.575,0.466052274,-0.24113005699999998,-1.532366109,0.44842689,1.300320039,0.066668304,-0.577435728,-0.521662892,-0.525218892,-0.54364204
211,3.6,0.415936125,0.064281611,-1.548904951,0.453913642,1.287974776,0.06793363599999999,-0.577693887,-0.509854649,-0.48939000899999996,-0.531654694
212,3.594,0.42796400100000004,0.101106461,-1.5645522090000001,0.448628856,1.277204083,0.07621955,-0.46614925100000004,-0.38121447,-0.449542199,-0.417456379
213,3.6719999999999997,0.271601615,0.09920896,-1.580582001,0.438400962,1.2671428470000001,0.079712696,-0.531991684,-0.452070226,-0.579966443,-0.49354143799999994
214,3.5589999999999997,0.49812661,0.067435157,-1.596569067,0.425022853,1.257384614,0.080456395,-0.711846014,-0.6517007220000001,-0.8152288759999999,-0.6918166729999999
215,3.543,0.530200946,-0.009562257,-1.608372065,0.414967585,1.245105489,0.088601615,-0.785670867,-0.7396635359999999,-0.885658298,-0.774838615
216,3.53,0.556261343,-0.09294181300000001,-1.6162954809999999,0.40496097600000003,1.234147086,0.09236724199999999,-0.773072482,-0.7344140109999999,-0.892597858,-0.7692123559999999
217,3.484,0.6484750579999999,-0.185586893,-1.621103074,0.39496428899999997,1.22424156,0.09263027900000001,-0.689331046,-0.6526809929999999,-0.847278758,-0.6907235979999999
218,3.716,0.183397192,-0.502153281,-1.635306708,0.383163715,1.210684018,0.10435676,-0.7146551259999999,-0.7029390790000001,-0.88241792,-0.7305919909999999
219,3.898,-0.18144837600000002,-0.724322555,-1.64892927,0.36978709600000004,1.198009765,0.110290501,-0.676152112,-0.6767450629999999,-0.8486089859999999,-0.699047513
220,4.024,-0.43403377,-0.849024888,-1.6619518640000002,0.354783179,1.186247525,0.11024312,-0.571746326,-0.5716126979999999,-0.743609741,-0.5937677960000001
221,4.234,-0.855009425,-1.176056961,-1.67937452,0.34597420700000003,1.176019157,0.12131172,-0.471658035,-0.485111977,-0.679545985,-0.505291078
222,4.377,-1.1416738000000002,-1.5544040559999999,-1.694335711,0.334430495,1.163494682,0.127637335,-0.340421511,-0.36729223200000005,-0.538828633,-0.37951774299999996
223,4.441,-1.269971143,-1.9887699019999998,-1.705980505,0.319143917,1.147991292,0.127454932,-0.16950968600000002,-0.208942075,-0.29912088600000003,-0.205718541
224,4.387,-1.16172026,-2.115071509,-1.717034285,0.303909693,1.133833447,0.13701264400000002,-0.058405584,-0.10814536599999999,-0.186976683,-0.098309318
225,4.285,-0.95724637,-2.0875608469999998,-1.727893925,0.290701055,1.122805057,0.14392923,-0.05356636099999999,-0.10786010000000001,-0.16911008600000002,-0.09374401
226,4.238,-0.8630280090000001,-1.8092856659999998,-1.738474675,0.281539933,1.11779461,0.143743275,-0.250447504,-0.298190511,-0.3163459,-0.282822098
227,4.226,-0.838972257,-1.556672546,-1.750132155,0.264503916,1.107761925,0.149015435,-0.095621786,-0.11624831,-0.143031773,-0.111308379
228,4.056,-0.49818244100000003,-1.316871218,-1.7623271919999999,0.243536355,1.095221886,0.157012562,0.234793715,0.251551133,0.19031703100000003,0.240230935
229,4.078,-0.542284653,-1.2264668840000001,-1.772930875,0.23056581199999998,1.081688971,0.15664935300000002,0.519288887,0.5615183000000001,0.503425505,0.543307612
230,4.249,-0.885079115,-1.086265419,-1.7824829619999998,0.218825931,1.0697081290000001,0.159051359,0.716214294,0.7681564340000001,0.7293976240000001,0.7497358609999999
231,4.257,-0.901116283,-0.846320154,-1.7899286980000002,0.20955106899999998,1.0608360909999999,0.166992103,0.7377371979999999,0.767826205,0.7808353640000001,0.7625770190000001
232,4.172,-0.730721375,-0.710717818,-1.7967554319999999,0.20100152899999998,1.052236382,0.169438434,0.7716265059999999,0.7986245829999999,0.821317878,0.795432457
233,3.9389999999999996,-0.263638862,-0.627208729,-1.80327313,0.192814104,1.043772633,0.16914167600000002,0.811689746,0.8449639309999999,0.8563309920000001,0.838280032
234,3.877,-0.139350811,-0.614950515,-1.811278774,0.180714503,1.032734454,0.168704876,0.816572695,0.862681157,0.827280197,0.846187232
235,3.715,0.185401838,-0.556229393,-1.820206113,0.169159053,1.022521655,0.173613546,0.768801118,0.821823139,0.7467505659999999,0.798420846
236,3.657,0.301671304,-0.404442931,-1.8309796059999999,0.158693538,1.013962097,0.18922920899999998,0.6155623689999999,0.663638731,0.563108669,0.639140103
237,3.468,0.680549394,-0.390691071,-1.837778755,0.14989666,1.011111764,0.19416220399999998,0.58665064,0.635672631,0.510316096,0.608255758
238,3.512,0.592344971,-0.445853038,-1.842593713,0.141932851,1.011111764,0.193761872,0.619809222,0.6727180690000001,0.5228500970000001,0.641473364
239,3.44,0.736679482,-0.498716589,-1.8481562169999999,0.133458005,1.011111764,0.200929553,0.8082399440000001,0.84397812,0.7279396290000001,0.823799918
240,3.443,0.7306655440000001,-0.607751698,-1.8526019180000002,0.12391504800000001,1.011111764,0.205489349,0.9627317009999999,0.9710550579999999,0.8890281990000001,0.964914742
241,3.5410000000000004,0.534210238,-0.829298605,-1.8548106569999998,0.112232665,1.011111764,0.20482554600000002,1.0492436090000001,1.009633085,0.961982715,1.023482347
242,3.678,0.25957373899999997,-1.061488167,-1.8592036,0.104488582,1.011111764,0.208730953,1.058628497,1.004163905,0.972029453,1.024096928
243,3.778,0.059109141,-1.29899108,-1.864687009,0.09871069699999999,1.011111764,0.21491754,1.0295076909999998,0.9767041409999999,0.95066946,0.9957784409999999
244,4.053999999999999,-0.494173149,-1.7188349369999998,-1.867827326,0.08554706599999999,1.011111764,0.22079874800000002,1.023329612,0.97058723,0.9290610340000001,0.988310749
245,4.166,-0.718693499,-1.9478153440000001,-1.8705265640000002,0.073524708,1.011349239,0.226653138,0.984334697,0.939989277,0.885891607,0.9532851109999999
246,4.379,-1.145683092,-1.7944956859999999,-1.872342316,0.063788327,1.0120623770000001,0.23245380899999998,0.8796075609999999,0.860355722,0.7995354290000001,0.863060822
247,4.306,-0.9993439359999999,-1.715845465,-1.877793199,0.053021705,1.012299853,0.238197312,0.752780673,0.7663644490000001,0.6949780940000001,0.755628359
248,4.381,-1.149692384,-1.67447399,-1.8850589219999998,0.041740734,1.012299853,0.24391227399999998,0.6149204739999999,0.665205081,0.581333825,0.639604708
249,4.359,-1.105590172,-1.554190257,-1.8925718040000001,0.029654472999999997,1.012299853,0.248075591,0.36344716299999996,0.406206174,0.32558498199999997,0.38296520799999995
250,4.499,-1.3862406090000001,-1.4992334530000002,-1.900353068,0.01902929,1.012299853,0.250546402,0.083958998,0.12370386800000001,0.0418905,0.100620075
251,4.577,-1.5426029959999998,-1.575126684,-1.9086718999999996,0.011330653000000001,1.012299853,0.24962711899999998,-0.251643005,-0.205875819,-0.297779181,-0.233213515
252,4.626,-1.640830649,-1.6692525480000002,-1.919335434,0.005204858,1.012299853,0.248692017,-0.65478312,-0.61028202,-0.680392966,-0.637017708
253,4.52,-1.428338175,-1.62880131,-1.9322327680000002,-0.01475675,1.010875456,0.262000836,-0.841516747,-0.795799899,-0.8518382309999999,-0.823022039
254,4.573,-1.5345844119999998,-1.523039611,-1.9375784669999998,-0.010680017,1.009785812,0.265027693,-0.302523449,-0.268097879,-0.43860144700000003,-0.300488573
255,4.3660000000000005,-1.119622694,-1.4261816040000002,-1.947307909,0.010790011,1.008484717,0.26727891600000003,0.294531928,0.205605745,-0.11545188099999999,0.19543454100000002
256,4.426,-1.2399014529999999,-1.857265032,-1.960025074,0.042890267,1.008484717,0.27336159600000004,0.6596649920000001,0.6162062079999999,0.357855175,0.601935157
257,4.55,-1.4884775540000001,-1.678867705,-1.9709406440000001,0.068427707,1.008484717,0.271360167,0.907820353,0.879419697,0.6956707529999999,0.87127043
258,4.5089999999999995,-1.406287069,-1.4365724569999998,-1.9785659230000001,0.105163576,0.987248661,0.270237534,0.7387141140000001,0.7554804420000001,0.593526232,0.7349931279999999
259,4.52,-1.428338175,-1.352019928,-1.977151359,0.14868368,0.987248661,0.26809581899999996,0.23916337699999998,0.271590966,0.101015122,0.242231
260,4.465,-1.318082646,-1.27134516,-2.000395274,0.23362007399999998,0.9865902209999999,0.262749655,-0.526452565,-0.534715167,-0.578098614,-0.538635499
261,4.516,-1.420319591,-1.3781745509999999,-2.016620788,0.34676100200000004,0.98590333,0.25691595300000003,-0.46451356899999996,-0.41295002399999997,-0.44835894,-0.438789318
262,4.452,-1.2920222479999999,-1.6011515319999998,-2.018490361,0.362504492,0.984207946,0.247811311,-0.246165948,-0.202261245,-0.24170988300000001,-0.224447975
263,4.458,-1.304050124,-1.64415994,-2.020860747,0.406377511,0.9825827859999999,0.24383416600000002,-0.330563047,-0.281771046,-0.351185735,-0.309636967
264,4.419,-1.225868931,-1.386688259,-2.022076172,0.42461184700000004,0.9825827859999999,0.236739113,-0.561272063,-0.481046431,-0.533784528,-0.514883723
265,4.441,-1.269971143,-1.642892959,-2.019081814,0.44463844,0.9825827859999999,0.23000659199999998,-0.526967194,-0.476935364,-0.558815036,-0.506010051
266,4.502,-1.3922545469999998,-1.808227768,-2.009181478,0.463945516,0.9825827859999999,0.225465444,-0.398054271,-0.343003169,-0.425072679,-0.37147453700000005
267,4.503,-1.3942591930000001,-1.888703825,-2.007167861,0.45456107,0.974242125,0.210308942,-0.42299591299999995,-0.33868444299999995,-0.432627489,-0.37708139399999996
268,4.329,-1.0454507929999999,-1.693169497,-2.01038108,0.44820880700000004,0.974242125,0.200662035,-0.640286546,-0.555873359,-0.68133339,-0.599789063
269,4.522,-1.4323474669999998,-1.683390909,-2.0132629730000002,0.428222955,0.974242125,0.185713438,-0.439413528,-0.371527581,-0.42484269700000005,-0.400867476
270,4.512,-1.412301007,-1.697054546,-2.009765376,0.424372576,0.974242125,0.17987723,-0.340615997,-0.279557223,-0.363427677,-0.30969220199999997
271,4.482,-1.3521616280000002,-1.2040143209999998,-2.0054613999999997,0.415026745,0.9580189809999999,0.17652236,-0.240910122,-0.16361653199999998,-0.264906855,-0.199822745
272,4.456,-1.300040832,-0.6620293279999999,-2.0053863880000002,0.410268914,0.943813075,0.173504773,-0.083779093,-0.0075941,-0.11630436300000001,-0.043853355999999996
273,4.436,-1.259947913,-0.316050475,-2.0072921740000003,0.414869859,0.943813075,0.17087238800000001,-0.089283575,-0.033716229,-0.111298569,-0.060886607999999995
274,4.382,-1.15169703,-0.19510538,-2.008689185,0.417480085,0.943813075,0.167288636,-0.235106984,-0.194140232,-0.220692125,-0.212132438
275,4.379,-1.145683092,-0.288958634,-2.009390154,0.419229525,0.9419219440000001,0.165524635,-0.158759313,-0.11436217900000001,-0.173236208,-0.13627213400000002
